timestamp,joint_name,effort_raw,current_mA,estimated_torque_Nm
2025-05-21 18:07:56.275718,l_hip_yaw,0.0,0.0,0.0
2025-05-21 18:07:56.275718,l_knee,0.0,0.0,0.0
2025-05-21 18:07:56.275718,l_sho_pitch,-0.020027319000018647,-0.05,-0.0001
2025-05-21 18:07:56.275718,l_sho_roll,-0.2069489630001927,-0.56,-0.0006
2025-05-21 18:07:56.275718,r_ank_pitch,0.5340618400004973,1.44,0.0014
2025-05-21 18:07:56.275718,r_ank_roll,-0.1802458710001678,-0.48,-0.0005
2025-05-21 18:07:56.275718,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.275718,r_hip_pitch,-0.18692164400017403,-0.5,-0.0005
2025-05-21 18:07:56.275718,r_hip_roll,-0.5006829750004662,-1.35,-0.0013
2025-05-21 18:07:56.275718,r_hip_yaw,-0.006675773000006216,-0.02,-0.0
2025-05-21 18:07:56.275718,r_knee,0.23365205500021755,0.63,0.0006
2025-05-21 18:07:56.275718,r_sho_pitch,0.020027319000018647,0.05,0.0001
2025-05-21 18:07:56.275718,r_sho_roll,0.15354277900014296,0.41,0.0004
2025-05-21 18:07:56.286324,head_pan,0.0,0.0,0.0
2025-05-21 18:07:56.286324,head_tilt,0.0,0.0,0.0
2025-05-21 18:07:56.286324,l_ank_pitch,-0.7476865760006961,-2.01,-0.002
2025-05-21 18:07:56.286324,l_ank_roll,0.09346082200008701,0.25,0.0003
2025-05-21 18:07:56.286324,l_el,0.0,0.0,0.0
2025-05-21 18:07:56.286324,l_hip_pitch,0.4205736990003916,1.13,0.0011
2025-05-21 18:07:56.286324,l_hip_roll,0.5073587480004724,1.36,0.0014
2025-05-21 18:07:56.286324,l_hip_yaw,0.0,0.0,0.0
2025-05-21 18:07:56.286324,l_knee,0.0,0.0,0.0
2025-05-21 18:07:56.286324,l_sho_pitch,-0.03337886500003108,-0.09,-0.0001
2025-05-21 18:07:56.286324,l_sho_roll,-0.2069489630001927,-0.56,-0.0006
2025-05-21 18:07:56.286324,r_ank_pitch,0.5340618400004973,1.44,0.0014
2025-05-21 18:07:56.286324,r_ank_roll,-0.1802458710001678,-0.48,-0.0005
2025-05-21 18:07:56.286324,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.286324,r_hip_pitch,-0.18692164400017403,-0.5,-0.0005
